dataset,source,target,weight,target_abundance,target_branching_score
GSE235923,state_HSC,state_MonoDC,242.45839406225267,0.16792417367021992,17.02540463507068
GSE235923,state_HSC,other_state,21.739913265572245,0.027280294283489513,1.802125981021485
GSE235923,state_Prog,state_MonoDC,242.45839406225267,0.16792417367021992,17.02540463507068
GSE235923,state_Prog,other_state,21.739913265572245,0.027280294283489513,1.802125981021485
GSE235923,not_malignant,state_MonoDC,242.45839406225267,0.16792417367021992,17.02540463507068
GSE235923,not_malignant,other_state,21.739913265572245,0.027280294283489513,1.802125981021485
