spatial_ecological_context,AML_blast_like_score,Primitive_like_AML_score,Committed_like_AML_score,HSPC_primitive_score,Myeloid_granulocytic_score,Monocyte_macrophage_score,Inflammatory_score,CXCL12_CXCR4_axis_score,MSC_stromal_score,Endothelial_vascular_score,Osteolineage_endosteal_score,Adipocytic_score,ECM_matrix_score,Hypoxia_stress_score,T_NK_score,B_cell_score,Immune_suppression_score
S1,1.611584313720315,-0.20962641542250018,1.7477193311087305,-0.27054548328789174,1.5800751554910835,1.2054347152730038,0.024451874074000894,1.1929356830294657,0.3157664488723215,-0.5548343846966447,-1.2920404784481374,-0.278520127494903,-1.360362129060747,1.6841729032544008,-0.7988707371012084,1.2141148986095003,-0.017902304845933855
S2,0.13673115566950778,1.7630887385539067,-0.3323112402284426,1.7693373403592807,-0.23726791813125114,-0.10743736708345558,-0.6703978438263883,-0.7530343169320646,-0.6360893446029632,-0.3667708559774414,0.20548916869084516,-0.49327998224936453,0.21435278081275333,-0.7043696200387762,0.06568683613169478,-0.34797922832388245,-0.598784250986982
S3,-0.08978139214276677,-0.3732235106049189,-0.1432233320017893,-0.4784283338614049,0.29977743996503686,0.8081015532786044,-0.44597359385675844,-0.12343623627828214,-0.6043447895025964,-0.5010676409278347,-0.760660411965669,-0.5600857703489408,-0.671653318835313,-0.25309863095003987,0.10683479633022136,0.8027788863334748,1.7305362200867305
S4,-0.8109333296433922,-0.5133169005219599,-0.6876017285693802,-0.35723407922189393,-0.7574264110394987,-0.7717351823097137,1.7196148043161905,0.8278029770602565,1.6248621448082046,1.7824503703052241,0.8805607169128451,1.779146723895072,0.8946751190324627,0.04854349049385503,-0.9417996527567442,-0.4056545085894835,-0.4427959971641206
S5,-0.8476007476036641,-0.6669219120045279,-0.5845830303091184,-0.6631294439880899,-0.8851582662853706,-1.1343637191584395,-0.6276952407070451,-1.1442681068793754,-0.7001944595749666,-0.3597774887033034,0.9666510048101165,-0.4472608438018635,0.9229875480508444,-0.7752481427594401,1.568148757396037,-1.2632600480296086,-0.6710536670896937
